Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2018|Marzo|Cantabria|T.HORTALIZAS FRESCAS|1875,96|3166,49|1,69|95,39|3,37|5,69||
2018|Marzo|Cantabria|TOMATES|317,1|562,06|1,77|62,66|0,57|1,01||
2018|Marzo|Cantabria|CEBOLLAS|297,07|303,12|1,02|65,43|0,53|0,54||
2018|Marzo|Cantabria|AJOS|27,13|134,04|4,94|24|0,05|0,24||
2018|Marzo|Cantabria|COLES|18,75|21,86|1,17|9,72|0,03|0,04||
2018|Marzo|Cantabria|PEPINOS|45,65|76,31|1,67|17,52|0,08|0,14||
2018|Marzo|Cantabria|JUDIAS VERDES|45,58|131,59|2,89|20,58|0,08|0,24||
2018|Marzo|Cantabria|PIMIENTOS|208,5|404,08|1,94|68,78|0,37|0,73||
2018|Marzo|Cantabria|CHAMPIÑONES+O.SETAS|44,24|131,24|2,97|24,84|0,08|0,24||
2018|Marzo|Cantabria|LECHUGA/ESC./ENDIVIA|97,25|294,98|3,03|44,56|0,17|0,53||
2018|Marzo|Cantabria|ESPARRAGOS|27,97|20,16|0,72|3,24|0,05|0,04||
2018|Marzo|Cantabria|VERDURAS DE HOJA|24,3|56,06|2,31|16,59|0,04|0,1||
2018|Marzo|Cantabria|BERENJENAS|36,11|54,8|1,52|20,25|0,06|0,1||
2018|Marzo|Cantabria|ZANAHORIAS|202,95|160|0,79|61,41|0,36|0,29||
2018|Marzo|Cantabria|CALABACINES|138,58|185,46|1,34|48,76|0,25|0,33||
2018|Marzo|Cantabria|OTR.HORTALIZAS/VERD.|344,76|630,72|1,83|62,23|0,62|1,13||
2018|Marzo|Cantabria|BROCOLI|51,22|76,97|1,5|21,9|0,09|0,14||
2018|Marzo|Cantabria|ALCACHOFAS|46,18|72,82|1,58|16,77|0,08|0,13||
2018|Marzo|Cantabria|VERD./HORT. IV GAMA|203,67|544,09|2,67|50,7|0,37|0,98||
2018|Marzo|Castilla La Mancha|TOTAL PATATAS|4854|3837,29|0,79|79,26|2,31|1,83||
2018|Marzo|Castilla La Mancha|PATATAS FRESCAS|3380,82|2198,3|0,65|65,74|1,61|1,05||
2018|Marzo|Castilla La Mancha|PATATAS CONGELADAS|262,72|310,85|1,18|19,68|0,13|0,15||
2018|Marzo|Castilla La Mancha|PATATAS PROCESADAS|242,09|1328,13|5,49|51,57|0,12|0,63||
2018|Marzo|Castilla La Mancha|T.HORTALIZAS FRESCAS|9127,26|15770,06|1,73|97,94|4,35|7,52||
2018|Marzo|Castilla La Mancha|TOMATES|2222,72|3369,84|1,52|78,84|1,06|1,61||
2018|Marzo|Castilla La Mancha|CEBOLLAS|917,62|927,31|1,01|59,32|0,44|0,44||
2018|Marzo|Castilla La Mancha|AJOS|139,57|545,34|3,91|41,65|0,07|0,26||
2018|Marzo|Castilla La Mancha|COLES|218,07|230,78|1,06|15,95|0,1|0,11||
2018|Marzo|Castilla La Mancha|PEPINOS|279,64|428,08|1,53|24,48|0,13|0,2||
2018|Marzo|Castilla La Mancha|JUDIAS VERDES|275,22|799,16|2,9|33,67|0,13|0,38||
2018|Marzo|Castilla La Mancha|PIMIENTOS|743,85|1358,87|1,83|53,85|0,35|0,65||
2018|Marzo|Castilla La Mancha|CHAMPIÑONES+O.SETAS|445,84|1260,93|2,83|50,62|0,21|0,6||
2018|Marzo|Castilla La Mancha|LECHUGA/ESC./ENDIVIA|355,67|1035,29|2,91|56,86|0,17|0,49||
2018|Marzo|Castilla La Mancha|ESPARRAGOS|207,63|461,62|2,22|17,15|0,1|0,22||
2018|Marzo|Castilla La Mancha|VERDURAS DE HOJA|207,87|426,26|2,05|24,26|0,1|0,2||
2018|Marzo|Castilla La Mancha|BERENJENAS|150,21|225,69|1,5|21,95|0,07|0,11||
2018|Marzo|Castilla La Mancha|ZANAHORIAS|539,35|455,32|0,84|60,25|0,26|0,22||
2018|Marzo|Castilla La Mancha|CALABACINES|721,03|994,48|1,38|58,7|0,34|0,47||
2018|Marzo|Castilla La Mancha|OTR.HORTALIZAS/VERD.|1702,97|3251,09|1,91|77,51|0,81|1,55||
2018|Marzo|Castilla La Mancha|BROCOLI|194,03|294,27|1,52|22,68|0,09|0,14||
2018|Marzo|Castilla La Mancha|ALCACHOFAS|427,51|653,87|1,53|35,72|0,2|0,31||
2018|Marzo|Castilla La Mancha|VERD./HORT. IV GAMA|1231,2|2649,31|2,15|70,23|0,59|1,26||
2018|Marzo|Castilla Leon|TOTAL PATATAS|4537,59|3442,91|0,76|70,68|1,85|1,41||
2018|Marzo|Castilla Leon|PATATAS FRESCAS|3442,49|2155,29|0,63|59,91|1,41|0,88||
2018|Marzo|Castilla Leon|PATATAS CONGELADAS|125,32|171,56|1,37|7,4|0,05|0,07||
2018|Marzo|Castilla Leon|PATATAS PROCESADAS|193,96|1116,06|5,75|36,23|0,08|0,46||
2018|Marzo|Castilla Leon|T.HORTALIZAS FRESCAS|8873,43|15699,99|1,77|94,57|3,63|6,42||
2018|Marzo|Castilla Leon|TOMATES|1646,86|2561,66|1,56|74,56|0,67|1,05||
2018|Marzo|Castilla Leon|CEBOLLAS|957,87|1081,91|1,13|57,14|0,39|0,44||
2018|Marzo|Castilla Leon|AJOS|114,41|446,77|3,9|30,61|0,05|0,18||
2018|Marzo|Castilla Leon|COLES|354,89|379,06|1,07|22,72|0,15|0,15||
2018|Marzo|Castilla Leon|PEPINOS|174,53|282,04|1,62|16,93|0,07|0,12||
2018|Marzo|Castilla Leon|JUDIAS VERDES|222,73|660,4|2,97|19,26|0,09|0,27||
2018|Marzo|Castilla Leon|PIMIENTOS|910,2|1755|1,93|69,68|0,37|0,72||
2018|Marzo|Castilla Leon|CHAMPIÑONES+O.SETAS|269,55|1017,82|3,78|32,66|0,11|0,42||
2018|Marzo|Castilla Leon|LECHUGA/ESC./ENDIVIA|639,77|1589,56|2,48|56,7|0,26|0,65||
2018|Marzo|Castilla Leon|ESPARRAGOS|63,79|146,26|2,29|5,63|0,03|0,06||
2018|Marzo|Castilla Leon|VERDURAS DE HOJA|160,5|438,98|2,74|24,7|0,07|0,18||
2018|Marzo|Castilla Leon|BERENJENAS|157,01|231,75|1,48|19,39|0,06|0,09||
2018|Marzo|Castilla Leon|ZANAHORIAS|686,71|560,06|0,82|54,97|0,28|0,23||
2018|Marzo|Castilla Leon|CALABACINES|803,46|1054,7|1,31|47,44|0,33|0,43||
2018|Marzo|Castilla Leon|OTR.HORTALIZAS/VERD.|1711,14|3494,03|2,04|74,52|0,7|1,43||
2018|Marzo|Castilla Leon|BROCOLI|196,59|331,37|1,69|21,88|0,08|0,14||
2018|Marzo|Castilla Leon|ALCACHOFAS|266,11|443,21|1,67|20,56|0,11|0,18||
2018|Marzo|Castilla Leon|VERD./HORT. IV GAMA|1210,85|3006,33|2,48|58,66|0,49|1,23||
2018|Marzo|Cataluña|TOTAL PATATAS|19622,32|17168,52|0,87|86,94|2,84|2,48||
2018|Marzo|Cataluña|PATATAS FRESCAS|13038,2|9661,14|0,74|72,91|1,88|1,4||
2018|Marzo|Cataluña|PATATAS CONGELADAS|712,51|1065,19|1,49|15,97|0,1|0,15||
2018|Marzo|Cataluña|PATATAS PROCESADAS|1174,32|6442,19|5,49|58,34|0,17|0,93||
2018|Marzo|Cataluña|T.HORTALIZAS FRESCAS|44416,7|81759,89|1,84|97,76|6,42|11,82||
2018|Marzo|Cataluña|TOMATES|8788,52|14996,5|1,71|84,62|1,27|2,17||
2018|Marzo|Cataluña|CEBOLLAS|5336,77|6083,16|1,14|75,54|0,77|0,88||
2018|Marzo|Cataluña|AJOS|441,01|1871,06|4,24|38,63|0,06|0,27||
2018|Marzo|Cataluña|COLES|1304,16|1480,37|1,14|27,45|0,19|0,21||
2018|Marzo|Cataluña|PEPINOS|1003,93|1568,76|1,56|25,06|0,15|0,23||
2018|Marzo|Cataluña|JUDIAS VERDES|1493,92|5201,33|3,48|41,06|0,22|0,75||
2018|Marzo|Cataluña|PIMIENTOS|3121,43|5951,95|1,91|64,82|0,45|0,86||
2018|Marzo|Cataluña|CHAMPIÑONES+O.SETAS|864,28|3417,23|3,95|36,83|0,12|0,49||
2018|Marzo|Cataluña|LECHUGA/ESC./ENDIVIA|2548,61|7642,41|3|63,4|0,37|1,1||
2018|Marzo|Cataluña|ESPARRAGOS|900,1|1424,63|1,58|13,82|0,13|0,21||
2018|Marzo|Cataluña|VERDURAS DE HOJA|1118,57|2774,19|2,48|33,23|0,16|0,4||
2018|Marzo|Cataluña|BERENJENAS|1437,96|2477,93|1,72|43,08|0,21|0,36||
2018|Marzo|Cataluña|ZANAHORIAS|2085,12|1979,86|0,95|52,58|0,3|0,29||
2018|Marzo|Cataluña|CALABACINES|2582,45|3702,8|1,43|52,78|0,37|0,54||
2018|Marzo|Cataluña|OTR.HORTALIZAS/VERD.|11389,87|21187,72|1,86|85,49|1,65|3,06||
2018|Marzo|Cataluña|BROCOLI|1230,23|1635,9|1,33|28,72|0,18|0,24||
2018|Marzo|Cataluña|ALCACHOFAS|4166,89|6638,24|1,59|50,86|0,6|0,96||
2018|Marzo|Cataluña|VERD./HORT. IV GAMA|4659,84|12432,19|2,67|68,81|0,67|1,8||
2018|Marzo|Extremadura|TOTAL PATATAS|2254,48|1825,84|0,81|81,14|1,91|1,55||
2018|Marzo|Extremadura|PATATAS FRESCAS|1424,58|879,36|0,62|72,39|1,21|0,75||
2018|Marzo|Extremadura|PATATAS CONGELADAS|109,43|150,32|1,37|12,95|0,09|0,13||
2018|Marzo|Extremadura|PATATAS PROCESADAS|144,09|796,16|5,53|51,15|0,12|0,68||
2018|Marzo|Extremadura|T.HORTALIZAS FRESCAS|4532,87|8213,68|1,81|98,83|3,84|6,97||
2018|Marzo|Extremadura|TOMATES|1049,03|1607,08|1,53|82,96|0,89|1,36||
2018|Marzo|Extremadura|CEBOLLAS|564,27|629,73|1,12|71,06|0,48|0,53||
2018|Marzo|Extremadura|AJOS|92,04|354,72|3,85|61,61|0,08|0,3||
2018|Marzo|Extremadura|COLES|135,42|154,78|1,14|18,21|0,11|0,13||
2018|Marzo|Extremadura|PEPINOS|88,63|126,22|1,42|19,33|0,08|0,11||
2018|Marzo|Extremadura|JUDIAS VERDES|113,96|362,95|3,18|18,31|0,1|0,31||
2018|Marzo|Extremadura|PIMIENTOS|351,7|638,62|1,82|63,16|0,3|0,54||
2018|Marzo|Extremadura|CHAMPIÑONES+O.SETAS|76,57|319,79|4,18|27,09|0,06|0,27||
2018|Marzo|Extremadura|LECHUGA/ESC./ENDIVIA|193,12|704,97|3,65|51,72|0,16|0,6||
2018|Marzo|Extremadura|ESPARRAGOS|28,56|79,39|2,78|11,15|0,02|0,07||
2018|Marzo|Extremadura|VERDURAS DE HOJA|189,52|399,63|2,11|32,48|0,16|0,34||
2018|Marzo|Extremadura|BERENJENAS|94,83|140,63|1,48|26,53|0,08|0,12||
2018|Marzo|Extremadura|ZANAHORIAS|325,43|271,35|0,83|54,68|0,28|0,23||
2018|Marzo|Extremadura|CALABACINES|302,24|399,94|1,32|40,83|0,26|0,34||
2018|Marzo|Extremadura|OTR.HORTALIZAS/VERD.|927,56|2023,85|2,18|81,87|0,79|1,72||
2018|Marzo|Extremadura|BROCOLI|202,2|477,69|2,36|25,9|0,17|0,41||
2018|Marzo|Extremadura|ALCACHOFAS|180,85|304,83|1,69|24,86|0,15|0,26||
2018|Marzo|Extremadura|VERD./HORT. IV GAMA|424,56|1330,14|3,13|70,5|0,36|1,13||
2018|Marzo|Galicia|TOTAL PATATAS|7697,81|6268,65|0,81|66,06|2,78|2,26||
2018|Marzo|Galicia|PATATAS FRESCAS|6259,54|4672,12|0,75|54,06|2,26|1,69||
2018|Marzo|Galicia|PATATAS CONGELADAS|207,57|246,83|1,19|7,78|0,07|0,09||
2018|Marzo|Galicia|PATATAS PROCESADAS|246,14|1349,7|5,48|36,7|0,09|0,49||
2018|Marzo|Galicia|T.HORTALIZAS FRESCAS|10969,35|20018,13|1,82|96,03|3,96|7,23||
2018|Marzo|Galicia|TOMATES|1969,52|3159,8|1,6|76,87|0,71|1,14||
2018|Marzo|Galicia|CEBOLLAS|1387,08|1597,48|1,15|63,62|0,5|0,58||
2018|Marzo|Galicia|AJOS|169,84|750,28|4,42|41,53|0,06|0,27||
2018|Marzo|Galicia|COLES|735,61|727,01|0,99|33,33|0,27|0,26||
2018|Marzo|Galicia|PEPINOS|145,4|208,84|1,44|9,65|0,05|0,08||
2018|Marzo|Galicia|JUDIAS VERDES|280,34|895,42|3,19|25,51|0,1|0,32||
2018|Marzo|Galicia|PIMIENTOS|810,24|1632,94|2,02|55,17|0,29|0,59||
2018|Marzo|Galicia|CHAMPIÑONES+O.SETAS|245,95|965,13|3,92|29,98|0,09|0,35||
2018|Marzo|Galicia|LECHUGA/ESC./ENDIVIA|794,32|1815,52|2,29|56,81|0,29|0,66||
2018|Marzo|Galicia|ESPARRAGOS|41,69|223,78|5,37|7,72|0,02|0,08||
2018|Marzo|Galicia|VERDURAS DE HOJA|308,15|687,79|2,23|20,11|0,11|0,25||
2018|Marzo|Galicia|BERENJENAS|149,76|221,79|1,48|12,21|0,05|0,08||
2018|Marzo|Galicia|ZANAHORIAS|950,49|818,99|0,86|64,37|0,34|0,3||
2018|Marzo|Galicia|CALABACINES|650,81|863,09|1,33|37,64|0,23|0,31||
2018|Marzo|Galicia|OTR.HORTALIZAS/VERD.|2330,16|5450,27|2,34|74,32|0,84|1,97||
2018|Marzo|Galicia|BROCOLI|535,48|1210,15|2,26|26,03|0,19|0,44||
2018|Marzo|Galicia|ALCACHOFAS|185,84|309,07|1,66|15,16|0,07|0,11||
2018|Marzo|Galicia|VERD./HORT. IV GAMA|994,16|2613,5|2,63|56,46|0,36|0,94||
2018|Marzo|La Rioja|TOTAL PATATAS|477,12|391,34|0,82|61,7|1,51|1,24||
2018|Marzo|La Rioja|PATATAS FRESCAS|388,13|281|0,72|51,99|1,23|0,89||
2018|Marzo|La Rioja|PATATAS CONGELADAS|6,59|7,79|1,18|3,74|0,02|0,02||
2018|Marzo|La Rioja|PATATAS PROCESADAS|16,48|102,55|6,22|28,88|0,05|0,32||
2018|Marzo|La Rioja|T.HORTALIZAS FRESCAS|1333,78|2610,99|1,96|92,88|4,21|8,25||
2018|Marzo|La Rioja|TOMATES|202,26|317,54|1,57|48,82|0,64|1||
2018|Marzo|La Rioja|CEBOLLAS|159,73|198,92|1,25|56,29|0,5|0,63||
2018|Marzo|La Rioja|AJOS|20,06|78,72|3,92|34,95|0,06|0,25||
2018|Marzo|La Rioja|COLES|17,17|27,87|1,62|13,19|0,05|0,09||
2018|Marzo|La Rioja|PEPINOS|10,44|19,28|1,85|15,17|0,03|0,06||
2018|Marzo|La Rioja|JUDIAS VERDES|63,24|205,5|3,25|21,68|0,2|0,65||
2018|Marzo|La Rioja|PIMIENTOS|125,45|238,98|1,9|58,37|0,4|0,76||
2018|Marzo|La Rioja|CHAMPIÑONES+O.SETAS|22,87|101,03|4,42|35,09|0,07|0,32||
2018|Marzo|La Rioja|LECHUGA/ESC./ENDIVIA|126|319,85|2,54|67,73|0,4|1,01||
2018|Marzo|La Rioja|ESPARRAGOS|11,01|74,74|6,79|7,67|0,03|0,24||
2018|Marzo|La Rioja|VERDURAS DE HOJA|56,61|93,88|1,66|31,84|0,18|0,3||
2018|Marzo|La Rioja|BERENJENAS|8,4|12,36|1,47|10,42|0,03|0,04||
2018|Marzo|La Rioja|ZANAHORIAS|78,95|55,68|0,71|36,99|0,25|0,18||
2018|Marzo|La Rioja|CALABACINES|82,1|121,45|1,48|52,45|0,26|0,38||
2018|Marzo|La Rioja|OTR.HORTALIZAS/VERD.|349,49|745,18|2,13|70,78|1,1|2,35||
2018|Marzo|La Rioja|BROCOLI|44,41|47,73|1,07|21,05|0,14|0,15||
2018|Marzo|La Rioja|ALCACHOFAS|72|138,7|1,93|27,45|0,23|0,44||
2018|Marzo|La Rioja|VERD./HORT. IV GAMA|129,74|368,17|2,84|43,35|0,41|1,16||
2018|Marzo|Madrid|TOTAL PATATAS|13602,88|10504,45|0,77|80,87|2,19|1,69||
2018|Marzo|Madrid|PATATAS FRESCAS|9283,62|6113,39|0,66|71,66|1,49|0,98||
2018|Marzo|Madrid|PATATAS CONGELADAS|520,09|657,38|1,26|11,03|0,08|0,11||
2018|Marzo|Madrid|PATATAS PROCESADAS|759,83|3733,68|4,91|45,2|0,12|0,6||
2018|Marzo|Madrid|T.HORTALIZAS FRESCAS|27933,45|50880,99|1,82|96,4|4,49|8,18||
2018|Marzo|Madrid|TOMATES|5822,66|9628,92|1,65|79,41|0,94|1,55||
2018|Marzo|Madrid|CEBOLLAS|3434,71|3648,07|1,06|72,26|0,55|0,59||
2018|Marzo|Madrid|AJOS|367,42|1482,07|4,03|36,73|0,06|0,24||
2018|Marzo|Madrid|COLES|800,04|952,57|1,19|26,96|0,13|0,15||
2018|Marzo|Madrid|PEPINOS|535,36|839,89|1,57|20,22|0,09|0,13||
2018|Marzo|Madrid|JUDIAS VERDES|1175,75|2976,77|2,53|36,73|0,19|0,48||
2018|Marzo|Madrid|PIMIENTOS|2345,34|4438,03|1,89|62,86|0,38|0,71||
2018|Marzo|Madrid|CHAMPIÑONES+O.SETAS|618,44|2501,27|4,04|34,41|0,1|0,4||
2018|Marzo|Madrid|LECHUGA/ESC./ENDIVIA|1235,28|3995,2|3,23|55,94|0,2|0,64||
2018|Marzo|Madrid|ESPARRAGOS|598,7|1142,12|1,91|14,43|0,1|0,18||
2018|Marzo|Madrid|VERDURAS DE HOJA|819,92|1996,52|2,44|35,29|0,13|0,32||
2018|Marzo|Madrid|BERENJENAS|627,16|874,18|1,39|25,36|0,1|0,14||
2018|Marzo|Madrid|ZANAHORIAS|1755,81|1655,82|0,94|60,28|0,28|0,27||
2018|Marzo|Madrid|CALABACINES|2233,84|3177,27|1,42|55,66|0,36|0,51||
2018|Marzo|Madrid|OTR.HORTALIZAS/VERD.|5563,03|11572,3|2,08|81,67|0,89|1,86||
2018|Marzo|Madrid|BROCOLI|666,86|998,34|1,5|22,21|0,11|0,16||
2018|Marzo|Madrid|ALCACHOFAS|1211,97|1936,05|1,6|26,65|0,19|0,31||
2018|Marzo|Madrid|VERD./HORT. IV GAMA|3332,53|9498,74|2,85|70,64|0,54|1,53||
2018|Marzo|Murcia|TOTAL PATATAS|4291,27|3590,08|0,84|91,58|3,01|2,52||
2018|Marzo|Murcia|PATATAS FRESCAS|3206,88|2342,92|0,73|73,46|2,25|1,65||
2018|Marzo|Murcia|PATATAS CONGELADAS|189,85|236,31|1,24|18,29|0,13|0,17||
2018|Marzo|Murcia|PATATAS PROCESADAS|178,91|1010,85|5,65|59,22|0,13|0,71||
2018|Marzo|Murcia|T.HORTALIZAS FRESCAS|7417,73|13159,54|1,77|97,36|5,21|9,24||
2018|Marzo|Murcia|TOMATES|1553,46|2558,47|1,65|77,82|1,09|1,8||
2018|Marzo|Murcia|CEBOLLAS|927,76|933|1,01|75,1|0,65|0,66||
2018|Marzo|Murcia|AJOS|97,6|378,08|3,87|42,78|0,07|0,27||
2018|Marzo|Murcia|COLES|120,17|136,58|1,14|21,33|0,08|0,1||
2018|Marzo|Murcia|PEPINOS|192,84|279,69|1,45|24,21|0,14|0,2||
2018|Marzo|Murcia|JUDIAS VERDES|199,9|620|3,1|30,29|0,14|0,44||
2018|Marzo|Murcia|PIMIENTOS|547,01|941,94|1,72|64,01|0,38|0,66||
2018|Marzo|Murcia|CHAMPIÑONES+O.SETAS|269,23|746,67|2,77|41,59|0,19|0,52||
2018|Marzo|Murcia|LECHUGA/ESC./ENDIVIA|480,38|1319,16|2,75|58,92|0,34|0,93||
2018|Marzo|Murcia|ESPARRAGOS|68,63|275,35|4,01|12,33|0,05|0,19||
2018|Marzo|Murcia|VERDURAS DE HOJA|156,68|338,48|2,16|26,35|0,11|0,24||
2018|Marzo|Murcia|BERENJENAS|237,36|362,01|1,53|35,17|0,17|0,25||
2018|Marzo|Murcia|ZANAHORIAS|339,33|301,59|0,89|54,98|0,24|0,21||
2018|Marzo|Murcia|CALABACINES|478,31|676,61|1,41|56,34|0,34|0,48||
2018|Marzo|Murcia|OTR.HORTALIZAS/VERD.|1749,08|3291,9|1,88|81,57|1,23|2,31||
2018|Marzo|Murcia|BROCOLI|139,66|175,89|1,26|15,29|0,1|0,12||
2018|Marzo|Murcia|ALCACHOFAS|400,21|619,39|1,55|30,81|0,28|0,43||
2018|Marzo|Murcia|VERD./HORT. IV GAMA|820,53|1980,04|2,41|66,11|0,58|1,39||
2018|Marzo|Navarra|TOTAL PATATAS|1524,14|1022,87|0,67|75,84|2,57|1,73||
2018|Marzo|Navarra|PATATAS FRESCAS|1054,07|662,79|0,63|61,58|1,78|1,12||
2018|Marzo|Navarra|PATATAS CONGELADAS|11,07|15,73|1,42|2,28|0,02|0,03||
2018|Marzo|Navarra|PATATAS PROCESADAS|91,8|344,36|3,75|39,4|0,15|0,58||
2018|Marzo|Navarra|T.HORTALIZAS FRESCAS|2829,48|5536,68|1,96|96,9|4,78|9,35||
2018|Marzo|Navarra|TOMATES|293,48|512,14|1,75|61,3|0,5|0,86||
2018|Marzo|Navarra|CEBOLLAS|380,2|419,81|1,1|62,91|0,64|0,71||
2018|Marzo|Navarra|AJOS|30,03|152,18|5,07|42,03|0,05|0,26||
2018|Marzo|Navarra|COLES|133,12|119,63|0,9|20,07|0,22|0,2||
2018|Marzo|Navarra|PEPINOS|50,06|73,26|1,46|22,47|0,08|0,12||
2018|Marzo|Navarra|JUDIAS VERDES|103,77|305,92|2,95|41,28|0,18|0,52||
2018|Marzo|Navarra|PIMIENTOS|169,1|356,29|2,11|71,97|0,29|0,6||
2018|Marzo|Navarra|CHAMPIÑONES+O.SETAS|66,23|279,25|4,22|41,23|0,11|0,47||
2018|Marzo|Navarra|LECHUGA/ESC./ENDIVIA|291,58|769,37|2,64|74,42|0,49|1,3||
2018|Marzo|Navarra|ESPARRAGOS|8,45|43,38|5,13|9,64|0,01|0,07||
2018|Marzo|Navarra|VERDURAS DE HOJA|96,88|171,06|1,77|25,53|0,16|0,29||
2018|Marzo|Navarra|BERENJENAS|57,35|128,72|2,24|31,73|0,1|0,22||
2018|Marzo|Navarra|ZANAHORIAS|159,55|144,53|0,91|52,07|0,27|0,24||
2018|Marzo|Navarra|CALABACINES|215,69|317,01|1,47|61,27|0,36|0,54||
2018|Marzo|Navarra|OTR.HORTALIZAS/VERD.|773,99|1744,14|2,25|80,55|1,31|2,94||
2018|Marzo|Navarra|BROCOLI|75,26|93,1|1,24|18,13|0,13|0,16||
2018|Marzo|Navarra|ALCACHOFAS|155,82|247,13|1,59|25,22|0,26|0,42||
2018|Marzo|Navarra|VERD./HORT. IV GAMA|300,24|903,98|3,01|59,66|0,51|1,53||
2018|Marzo|Pais Vasco|TOTAL PATATAS|5096,2|4427,25|0,87|79,73|2,46|2,14||
2018|Marzo|Pais Vasco|PATATAS FRESCAS|3848,69|2846,32|0,74|64,53|1,86|1,37||
2018|Marzo|Pais Vasco|PATATAS CONGELADAS|87,91|123,36|1,4|7,57|0,04|0,06||
2018|Marzo|Pais Vasco|PATATAS PROCESADAS|231,92|1457,58|6,28|45,71|0,11|0,7||
2018|Marzo|Pais Vasco|T.HORTALIZAS FRESCAS|10433|20470,56|1,96|95,65|5,04|9,89||
2018|Marzo|Pais Vasco|TOMATES|1653,68|3012,39|1,82|72,88|0,8|1,46||
2018|Marzo|Pais Vasco|CEBOLLAS|1541,39|1909,39|1,24|80,11|0,74|0,92||
2018|Marzo|Pais Vasco|AJOS|123,08|671,77|5,46|42,81|0,06|0,32||
2018|Marzo|Pais Vasco|COLES|290,79|362,1|1,25|25,33|0,14|0,17||
2018|Marzo|Pais Vasco|PEPINOS|108,18|185,95|1,72|13,93|0,05|0,09||
2018|Marzo|Pais Vasco|JUDIAS VERDES|421,59|1172,46|2,78|30,69|0,2|0,57||
2018|Marzo|Pais Vasco|PIMIENTOS|1022,92|2065,29|2,02|66,74|0,49|1||
2018|Marzo|Pais Vasco|CHAMPIÑONES+O.SETAS|326,43|1326,54|4,06|53,39|0,16|0,64||
2018|Marzo|Pais Vasco|LECHUGA/ESC./ENDIVIA|802,16|2221,74|2,77|66,98|0,39|1,07||
2018|Marzo|Pais Vasco|ESPARRAGOS|95,62|266,56|2,79|9,5|0,05|0,13||
2018|Marzo|Pais Vasco|VERDURAS DE HOJA|236,7|618,56|2,61|29,59|0,11|0,3||
2018|Marzo|Pais Vasco|BERENJENAS|195,02|316,28|1,62|24,4|0,09|0,15||
2018|Marzo|Pais Vasco|ZANAHORIAS|704,39|603,13|0,86|56,98|0,34|0,29||
2018|Marzo|Pais Vasco|CALABACINES|895,89|1301,92|1,45|56,03|0,43|0,63||
2018|Marzo|Pais Vasco|OTR.HORTALIZAS/VERD.|2015,16|4436,5|2,2|79,81|0,97|2,14||
2018|Marzo|Pais Vasco|BROCOLI|365,36|587,71|1,61|28,57|0,18|0,28||
2018|Marzo|Pais Vasco|ALCACHOFAS|300,71|491,39|1,63|23,31|0,15|0,24||
2018|Marzo|Pais Vasco|VERD./HORT. IV GAMA|1145,5|3181,05|2,78|68,01|0,55|1,54||
2018|Marzo|Valencia|TOTAL PATATAS|11369,7|9384,16|0,83|82,61|2,4|1,98||
2018|Marzo|Valencia|PATATAS FRESCAS|7628,28|5265,36|0,69|65,08|1,61|1,11||
2018|Marzo|Valencia|PATATAS CONGELADAS|359,33|478,58|1,33|11,55|0,08|0,1||
2018|Marzo|Valencia|PATATAS PROCESADAS|676,42|3640,22|5,38|59,18|0,14|0,77||
2018|Marzo|Valencia|T.HORTALIZAS FRESCAS|25737,24|46032,7|1,79|97,42|5,44|9,73||
2018|Marzo|Valencia|TOMATES|4588,51|7224,62|1,57|75,55|0,97|1,53||
2018|Marzo|Valencia|CEBOLLAS|2995,51|3201,16|1,07|66,22|0,63|0,68||
2018|Marzo|Valencia|AJOS|381,37|1491,55|3,91|33,7|0,08|0,32||
2018|Marzo|Valencia|COLES|458,99|540,5|1,18|19,96|0,1|0,11||
2018|Marzo|Valencia|PEPINOS|738,23|1052,91|1,43|30,52|0,16|0,22||
2018|Marzo|Valencia|JUDIAS VERDES|694,82|2244,31|3,23|38,83|0,15|0,47||
2018|Marzo|Valencia|PIMIENTOS|1990,88|3652,77|1,83|62,94|0,42|0,77||
2018|Marzo|Valencia|CHAMPIÑONES+O.SETAS|730,51|2424,26|3,32|45,02|0,15|0,51||
2018|Marzo|Valencia|LECHUGA/ESC./ENDIVIA|1471,31|4083,64|2,78|58,82|0,31|0,86||
2018|Marzo|Valencia|ESPARRAGOS|243,9|1005,35|4,12|15,62|0,05|0,21||
2018|Marzo|Valencia|VERDURAS DE HOJA|912,13|1996,89|2,19|35,77|0,19|0,42||
2018|Marzo|Valencia|BERENJENAS|876,65|1321,52|1,51|38,31|0,19|0,28||
2018|Marzo|Valencia|ZANAHORIAS|1353,97|1116,17|0,82|52,9|0,29|0,24||
2018|Marzo|Valencia|CALABACINES|1429,94|1947,63|1,36|51,11|0,3|0,41||
2018|Marzo|Valencia|OTR.HORTALIZAS/VERD.|6870,53|12729,41|1,85|87,34|1,45|2,69||
2018|Marzo|Valencia|BROCOLI|485,43|679,26|1,4|20,76|0,1|0,14||
2018|Marzo|Valencia|ALCACHOFAS|2446|3263,37|1,33|49,8|0,52|0,69||
2018|Marzo|Valencia|VERD./HORT. IV GAMA|2817,36|7750,49|2,75|71,63|0,6|1,64||
2018|Marzo|Total Nacional|T.FRUTAS FRESCAS|323953,56|515564,86|1,59|95,65|7,1|11,3||
