INICIO|FIN|GRUPO|SECTOR|SUBSECTOR|PRODUCTO|TIPO|SUBTIPO|POSICION|CATEGORIA|FORMATO|PRECIO|UNIDAD
03/12/2018|09/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|ASURCADO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,7|Euros/kg
03/12/2018|09/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|PERA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,63|Euros/kg
03/12/2018|09/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|RAMA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,86|Euros/kg
03/12/2018|09/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|REDONDO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,48|Euros/kg
03/12/2018|09/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|PERA SUELTO ROJO (ECO)|Agricultor|||1,39|Euros/kg
03/12/2018|09/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|REDONDO RAMA ROJO (ECO)|Agricultor|||1,63|Euros/kg
03/12/2018|09/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|REDONDO SUELTO ROJO (ECO)|Agricultor|||1,22|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Citricos|LIMON|||Mercas|||0,94|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Citricos|MANDARINA|||Mercas|||0,84|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Citricos|NARANJA|||Mercas|||0,8|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Citricos|POMELO|||Mercas|||0,98|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales de cáscara|ALMENDRA|PEPITA|COMUNA|Agricultor|||4,81|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales de cáscara|ALMENDRA|PEPITA|LARGUETA|Agricultor|||5,01|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales de cáscara|ALMENDRA|PEPITA|MARCONA|Agricultor|||5,13|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|||Mercas|||3,76|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|BACON|Agricultor|I||1,04|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|BACON|Agricultor|II||0,31|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|BACON|Agricultor|SIN ESPECIFICAR||0,78|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|FUERTE|Agricultor|I||1,37|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|FUERTE|Agricultor|II||0,47|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|FUERTE|Agricultor|SIN ESPECIFICAR||1,07|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|HASS|Agricultor|I||2,66|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|HASS|Agricultor|II||1,38|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|HASS|Agricultor|SIN ESPECIFICAR||2,07|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||2,01|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,41|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|SIN ESPECIFICAR||1,26|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|||Mercas|||2,22|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|EXTRA||1,69|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|I||1,37|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|II||0,69|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|SIN ESPECIFICAR||1,4|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|MANGO|||Mercas|||2,75|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|MANGO|NO DESIGNADO|KEITT|Agricultor|I||1,04|Euros/kg
10/12/2018|16/12/2018|Agrícola|Frutales|Frutales no cítricos|MANGO|NO DESIGNADO|KEITT|Agricultor|SIN ESPECIFICAR||0,86|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Frutos rojos|FRAMBUESA|||Agricultor|I|Sin especificar|6,97|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Frutos rojos|FRESÓN|||Agricultor|I|Especialidades|6|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Frutos rojos|FRESÓN|||Agricultor|I|Estándar|4,84|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Frutos rojos|FRESÓN|||Mercas|||5,57|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas al aire libre|AJO|||Mercas|||1,75|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas al aire libre|CEBOLLA|||Mercas|||0,5|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas al aire libre|CEBOLLA|MEDIA TEMPORADA O TARDÍAS||Agricultor|SIN ESPECIFICAR||0,34|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas al aire libre|CEBOLLA|TEMPRANAS||Agricultor|SIN ESPECIFICAR||0,32|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas al aire libre|ESPARRAGO|||Mercas|||7,33|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas al aire libre|LECHUGA|||Mercas|||0,92|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas al aire libre|ZANAHORIA|||Mercas|||1,13|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas al aire libre|ZANAHORIA|NANTESA||Agricultor|I (MANOJO)||0,33|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|||Mercas|||1,26|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|LARGA|SIN ESPECIFICAR|Agricultor|I||0,68|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|LARGA|SIN ESPECIFICAR|Agricultor|II||0,31|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|LARGA|SIN ESPECIFICAR|Subasta|||0,7|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||2|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,3|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Agricultor|I||0,66|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Agricultor|II||0,39|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Subasta|||0,74|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|||Mercas|||0,99|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||0,8|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,04|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Agricultor|I||0,51|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Agricultor|II||0,2|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Subasta|||0,49|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|||Mercas|||2,43|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||4,61|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,28|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|I||1,85|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|II||0,67|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Subasta|||2,07|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|I||2,33|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|II||0,65|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Subasta|||2,62|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|MELON|||Mercas|||1,19|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|||Mercas|||0,97|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Agricultor|I||0,61|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Agricultor|II||0,08|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Subasta|||0,7|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Agricultor|I||0,28|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Agricultor|II||0,07|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Subasta|||0,25|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|MEDIO LARGO O TIPO FRANCÉS|SIN ESPECIFICAR|Agricultor|I||0,58|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|MEDIO LARGO O TIPO FRANCÉS|SIN ESPECIFICAR|Agricultor|II||0,06|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|MEDIO LARGO O TIPO FRANCÉS|SIN ESPECIFICAR|Subasta|||0,64|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||1,2|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,71|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|||Mercas|||1,38|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|AMARILLO|Agricultor|I||0,74|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|AMARILLO|Agricultor|II||0,27|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|AMARILLO|Subasta|||0,76|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|NARANJA|Agricultor|I||0,88|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|NARANJA|Agricultor|II||0,22|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|ROJO|Agricultor|I||0,81|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|ROJO|Agricultor|II||0,33|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|ROJO|Subasta|||0,85|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|SIN ESPECIFICAR|Agricultor|I||0,36|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|SIN ESPECIFICAR|Agricultor|II||0,69|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|SIN ESPECIFICAR|Subasta|||0,32|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|VERDE|Agricultor|I||0,75|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|VERDE|Agricultor|II||0,27|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|VERDE|Subasta|||0,78|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|DULCE CÓNICO|SIN ESPECIFICAR|Agricultor|I||0,93|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|DULCE CÓNICO|SIN ESPECIFICAR|Agricultor|II||0,14|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|ITALIANO|SIN ESPECIFICAR|Agricultor|I||0,77|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|ITALIANO|SIN ESPECIFICAR|Agricultor|II||0,6|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|ITALIANO|SIN ESPECIFICAR|Subasta|||0,84|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|ROJO|Agricultor|I||1,05|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|ROJO|Agricultor|II||0,46|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|ROJO|Subasta|||1,12|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|SIN ESPECIFICAR|Agricultor|I||0,85|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|SIN ESPECIFICAR|Agricultor|II||0,29|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|SIN ESPECIFICAR|Subasta|||0,95|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|VERDE|Agricultor|I||0,72|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|VERDE|Agricultor|II||0,34|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|VERDE|Subasta|||0,8|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||1,71|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,41|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|SNACK|SIN ESPECIFICAR|Agricultor|I||1,54|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|SNACK|SIN ESPECIFICAR|Agricultor|II||0,16|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|SANDIA|||Mercas|||0,51|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|||Mercas|||1,39|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|ASURCADO |SIN ESPECIFICAR|Agricultor|I||1,08|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|ASURCADO |SIN ESPECIFICAR|Agricultor|II||0,72|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|ASURCADO |SIN ESPECIFICAR|Subasta|||1,01|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LARGA VIDA|SIN ESPECIFICAR|Agricultor|I||0,67|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LARGA VIDA|SIN ESPECIFICAR|Agricultor|II||0,42|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LARGA VIDA|SIN ESPECIFICAR|Subasta|||0,7|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LISO|SIN ESPECIFICAR|Agricultor|I||0,74|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LISO|SIN ESPECIFICAR|Agricultor|II||0,71|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LISO|SIN ESPECIFICAR|Subasta|||0,83|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||1|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,63|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|PERA|SIN ESPECIFICAR|Agricultor|I||0,5|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|PERA|SIN ESPECIFICAR|Agricultor|II||0,35|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|PERA|SIN ESPECIFICAR|Subasta|||0,71|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|RAMA|SIN ESPECIFICAR|Agricultor|I||0,96|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|RAMA|SIN ESPECIFICAR|Agricultor|II||0,56|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|RAMA|SIN ESPECIFICAR|Subasta|||1,06|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|PERA SUELTO ROJO|Agricultor|I||0,92|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|PERA SUELTO ROJO|Agricultor|II||0,55|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO RAMA ROJO|Agricultor|I||1,01|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO RAMA ROJO|Agricultor|II||0,65|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO SUELTO ROJO|Agricultor|I||0,99|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO SUELTO ROJO|Agricultor|II||0,76|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|SIN ESPECIFICAR|Agricultor|I||1,53|Euros/kg
10/12/2018|16/12/2018|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|SIN ESPECIFICAR|Agricultor|II||1,13|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|BERENJENA (ECO)|LARGA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,8|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|CALABACIN (ECO)|VERDE (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,93|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|PLANA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||2,04|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PEPINO (ECO)|TIPO HOLANDÉS O ALMERÍA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,75|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|CALIFORNIA (ECO)|AMARILLO (ECO)|Agricultor|||0,95|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|CALIFORNIA (ECO)|ROJO (ECO)|Agricultor|||0,97|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|CALIFORNIA (ECO)|VERDE (ECO)|Agricultor|||0,7|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|DULCE CÓNICO (ECO)|ROJO (ECO)|Agricultor|||1,42|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|DULCE CÓNICO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||1,54|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|ASURCADO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,64|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|PERA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,56|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|RAMA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,92|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|REDONDO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,41|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|PERA SUELTO ROJO (ECO)|Agricultor|||1,54|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|REDONDO RAMA ROJO (ECO)|Agricultor|||1,9|Euros/kg
10/12/2018|16/12/2018|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|REDONDO SUELTO ROJO (ECO)|Agricultor|||1,13|Euros/kg
17/12/2018|23/12/2018|Agrícola|Frutales|Citricos|LIMON|||Mercas|||0,97|Euros/kg
17/12/2018|23/12/2018|Agrícola|Frutales|Citricos|MANDARINA|||Mercas|||0,79|Euros/kg
17/12/2018|23/12/2018|Agrícola|Frutales|Citricos|NARANJA|||Mercas|||0,75|Euros/kg
17/12/2018|23/12/2018|Agrícola|Frutales|Citricos|POMELO|||Mercas|||0,89|Euros/kg
17/12/2018|23/12/2018|Agrícola|Frutales|Frutales de cáscara|ALMENDRA|PEPITA|COMUNA|Agricultor|||4,89|Euros/kg
17/12/2018|23/12/2018|Agrícola|Frutales|Frutales de cáscara|ALMENDRA|PEPITA|LARGUETA|Agricultor|||5,02|Euros/kg
