año;mes;ccaa;producto;volumen_miles_de_kg;valor_miles_de_€;precio_medio_kg;penetración_%;consumo_per_capita;gasto_per_capita;date;Olas;Motivo_ola
2018;09;Nacional;Omates;69556.45;114326.6;1.64;75.96;1.52;2.51;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Cebollas;30042.96;32882.0;1.09;64.99;0.66;0.72;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Ajos;4593.11;15782.97;3.44;29.26;0.1;0.35;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Coles;3627.39;4197.53;1.16;12.8;0.08;0.09;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Pepinos;10972.52;13688.53;1.25;38.1;0.24;0.3;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Judias verdes;9675.9;30738.44;3.18;31.13;0.21;0.67;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Pimientos;25495.0;45100.09;1.77;62.34;0.56;0.99;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Champiñoneso setas;5109.5;25503.08;4.99;34.98;0.11;0.56;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Lechuga/esc /endivia;13849.81;38716.22;2.8;60.08;0.3;0.85;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Esparragos;1513.65;3855.44;2.55;8.05;0.03;0.08;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Verduras de hoja;3831.34;9602.63;2.51;22.3;0.08;0.21;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Berenjenas;7660.55;11685.53;1.53;29.96;0.17;0.26;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Zanahorias;12505.98;11431.29;0.91;53.02;0.27;0.25;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Calabacines;17626.78;23512.91;1.33;47.55;0.39;0.52;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Otr hortalizas/verd ;26554.13;63685.82;2.4;69.77;0.58;1.4;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Brocoli;3246.24;5846.8;1.8;17.63;0.07;0.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Alcachofas;515.75;1212.51;2.35;3.57;0.01;0.03;2018-09-01;Pre-covid;Pre-covid
2018;09;Nacional;Verd /hort  iv gama;26825.19;65620.45;2.45;64.67;0.59;1.44;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Patatas;19935.65;16566.73;0.83;78.81;2.29;1.91;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Patatas frescas;14248.69;10440.84;0.73;63.53;1.64;1.2;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Patatas congeladas;732.36;865.66;1.18;12.88;0.08;0.1;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Patatas procesadas;990.92;5260.23;5.31;52.29;0.11;0.61;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Hortalizas frescas;39342.25;67931.59;1.73;96.4;4.53;7.82;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Omates;12067.35;18816.53;1.56;79.63;1.39;2.17;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Cebollas;5022.38;5084.17;1.01;65.3;0.58;0.59;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Ajos;432.21;1665.3;3.85;30.36;0.05;0.19;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Coles;392.02;438.11;1.12;10.03;0.05;0.05;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Pepinos;1823.11;2185.96;1.2;42.38;0.21;0.25;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Judias verdes;1006.52;3036.44;3.02;26.9;0.12;0.35;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Pimientos;3879.14;6532.58;1.68;66.97;0.45;0.75;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Champiñoneso setas;736.13;3015.13;4.1;34.98;0.08;0.35;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Lechuga/esc /endivia;2300.34;6613.09;2.87;61.29;0.26;0.76;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Esparragos;151.38;483.69;3.2;5.86;0.02;0.06;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Verduras de hoja;490.19;1301.73;2.66;19.62;0.06;0.15;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Berenjenas;1574.35;2375.95;1.51;34.07;0.18;0.27;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Zanahorias;2155.12;1817.87;0.84;52.17;0.25;0.21;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Calabacines;2540.9;3212.47;1.26;50.75;0.29;0.37;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Otr hortalizas/verd ;4771.12;11352.59;2.38;67.13;0.55;1.31;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Brocoli;486.46;884.38;1.82;16.97;0.06;0.1;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Alcachofas;65.41;153.26;2.34;4.18;0.01;0.02;2018-09-01;Pre-covid;Pre-covid
2018;09;Andalucia;Verd /hort  iv gama;4794.23;12044.31;2.51;66.2;0.55;1.39;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Patatas;2436.05;2085.49;0.86;74.18;1.86;1.59;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Patatas frescas;1971.25;1557.98;0.79;60.74;1.5;1.19;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Patatas congeladas;54.63;65.47;1.2;9.31;0.04;0.05;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Patatas procesadas;82.04;462.04;5.63;37.83;0.06;0.35;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Hortalizas frescas;12196.52;21788.14;1.79;96.16;9.29;16.6;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Omates;3768.11;6013.17;1.6;75.64;2.87;4.58;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Cebollas;1258.88;1269.25;1.01;58.6;0.96;0.97;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Ajos;605.61;1792.05;2.96;22.51;0.46;1.36;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Coles;98.95;111.05;1.12;10.85;0.08;0.08;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Pepinos;647.19;741.04;1.15;36.42;0.49;0.56;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Judias verdes;892.65;2799.04;3.14;41.42;0.68;2.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Pimientos;1214.48;2120.81;1.75;54.88;0.93;1.62;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Champiñoneso setas;141.19;526.31;3.73;40.98;0.11;0.4;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Lechuga/esc /endivia;650.73;1631.19;2.51;67.9;0.5;1.24;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Esparragos;43.02;160.52;3.73;11.38;0.03;0.12;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Verduras de hoja;218.59;403.32;1.85;19.92;0.17;0.31;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Berenjenas;403.21;601.7;1.49;25.84;0.31;0.46;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Zanahorias;330.32;302.76;0.92;50.25;0.25;0.23;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Calabacines;871.46;1180.8;1.35;48.32;0.66;0.9;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Otr hortalizas/verd ;1052.13;2135.15;2.03;65.5;0.8;1.63;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Brocoli;140.95;262.02;1.86;21.11;0.11;0.2;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Alcachofas;19.0;35.46;1.87;4.55;0.01;0.03;2018-09-01;Pre-covid;Pre-covid
2018;09;Aragon;Verd /hort  iv gama;562.76;1481.9;2.63;54.04;0.43;1.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Patatas;2865.41;2373.27;0.83;67.2;2.64;2.19;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Patatas frescas;2371.31;1888.11;0.8;61.48;2.19;1.74;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Patatas congeladas;62.72;68.98;1.1;9.73;0.06;0.06;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Patatas procesadas;86.28;416.19;4.82;32.23;0.08;0.38;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Hortalizas frescas;5083.35;9271.1;1.82;92.96;4.69;8.55;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Omates;1536.19;2313.92;1.51;63.41;1.42;2.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Cebollas;797.14;882.54;1.11;71.17;0.74;0.81;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Ajos;64.85;302.66;4.67;36.54;0.06;0.28;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Coles;52.98;56.88;1.07;12.4;0.05;0.05;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Pepinos;166.22;214.06;1.29;25.22;0.15;0.2;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Judias verdes;164.54;619.2;3.76;19.03;0.15;0.57;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Pimientos;510.23;1149.58;2.25;50.33;0.47;1.06;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Champiñoneso setas;51.15;276.21;5.4;28.44;0.05;0.25;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Lechuga/esc /endivia;648.69;1273.58;1.96;55.71;0.6;1.17;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Esparragos;18.43;61.97;3.36;7.18;0.02;0.06;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Verduras de hoja;24.32;72.86;3.0;8.32;0.02;0.07;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Berenjenas;115.37;200.43;1.74;19.08;0.11;0.18;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Zanahorias;233.12;191.91;0.82;39.65;0.22;0.18;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Calabacines;251.59;385.92;1.53;34.62;0.23;0.36;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Otr hortalizas/verd ;448.54;1269.37;2.83;59.75;0.41;1.17;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Brocoli;62.92;141.74;2.25;16.57;0.06;0.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Alcachofas;0.92;1.41;1.53;0.39;0.0;0.0;2018-09-01;Pre-covid;Pre-covid
2018;09;Asturias;Verd /hort  iv gama;537.97;1285.4;2.39;56.34;0.5;1.19;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Patatas;2337.27;2050.37;0.88;74.06;2.27;1.99;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Patatas frescas;1591.96;1205.82;0.76;66.92;1.55;1.17;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Patatas congeladas;98.31;124.08;1.26;9.45;0.1;0.12;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Patatas procesadas;129.4;720.48;5.57;43.7;0.13;0.7;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Hortalizas frescas;4490.1;9034.72;2.01;96.31;4.36;8.77;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Omates;1192.06;1945.93;1.63;88.22;1.16;1.89;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Cebollas;489.39;610.79;1.25;64.29;0.48;0.59;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Ajos;34.65;131.01;3.78;24.32;0.03;0.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Coles;100.39;122.95;1.22;19.09;0.1;0.12;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Pepinos;144.81;200.42;1.38;38.88;0.14;0.19;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Judias verdes;131.14;462.56;3.53;34.0;0.13;0.45;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Pimientos;468.1;927.11;1.98;56.31;0.45;0.9;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Champiñoneso setas;156.92;812.82;5.18;52.29;0.15;0.79;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Lechuga/esc /endivia;262.68;914.55;3.48;71.45;0.26;0.89;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Esparragos;39.41;53.94;1.37;5.03;0.04;0.05;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Verduras de hoja;93.29;266.28;2.85;20.63;0.09;0.26;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Berenjenas;195.97;299.31;1.53;37.25;0.19;0.29;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Zanahorias;306.38;257.37;0.84;57.53;0.3;0.25;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Calabacines;210.78;237.66;1.13;41.65;0.2;0.23;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Otr hortalizas/verd ;664.12;1792.01;2.7;74.59;0.64;1.74;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Brocoli;72.63;161.6;2.22;21.9;0.07;0.16;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Alcachofas;18.5;37.2;2.01;4.11;0.02;0.04;2018-09-01;Pre-covid;Pre-covid
2018;09;Baleares;Verd /hort  iv gama;517.68;1582.74;3.06;65.55;0.5;1.54;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Patatas;3906.04;4219.17;1.08;76.99;1.79;1.93;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Patatas frescas;2997.16;3224.39;1.08;65.66;1.37;1.47;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Patatas congeladas;250.11;246.46;0.99;9.65;0.11;0.11;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Patatas procesadas;131.75;748.31;5.68;35.24;0.06;0.34;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Hortalizas frescas;9559.45;16704.13;1.75;96.26;4.37;7.64;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Omates;2252.19;3212.26;1.43;79.16;1.03;1.47;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Cebollas;1231.78;1240.1;1.01;71.26;0.56;0.57;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Ajos;84.74;340.89;4.02;31.13;0.04;0.16;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Coles;198.18;247.7;1.25;22.71;0.09;0.11;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Pepinos;366.97;598.65;1.63;37.03;0.17;0.27;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Judias verdes;282.37;610.12;2.16;26.17;0.13;0.28;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Pimientos;1027.08;1771.67;1.72;68.82;0.47;0.81;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Champiñoneso setas;127.51;533.06;4.18;26.72;0.06;0.24;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Lechuga/esc /endivia;339.92;1132.52;3.33;51.91;0.16;0.52;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Esparragos;31.19;53.57;1.72;2.88;0.01;0.02;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Verduras de hoja;101.21;279.86;2.77;22.18;0.05;0.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Berenjenas;174.76;242.34;1.39;23.93;0.08;0.11;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Zanahorias;674.48;740.91;1.1;61.33;0.31;0.34;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Calabacines;872.68;1384.08;1.59;54.59;0.4;0.63;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Otr hortalizas/verd ;1794.39;4316.4;2.41;78.4;0.82;1.97;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Brocoli;32.25;79.9;2.48;4.77;0.01;0.04;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Alcachofas;0.31;1.96;6.41;0.22;0.0;0.0;2018-09-01;Pre-covid;Pre-covid
2018;09;Canarias;Verd /hort  iv gama;1592.3;3485.03;2.19;63.47;0.73;1.59;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Patatas;1098.12;887.51;0.81;81.04;1.97;1.59;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Patatas frescas;843.61;619.2;0.73;64.04;1.52;1.11;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Patatas congeladas;24.16;25.09;1.04;8.06;0.04;0.05;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Patatas procesadas;46.07;243.22;5.28;43.89;0.08;0.44;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Hortalizas frescas;2117.73;3959.31;1.87;95.27;3.8;7.11;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Omates;328.78;635.71;1.93;68.6;0.59;1.14;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Cebollas;296.86;284.97;0.96;70.77;0.53;0.51;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Ajos;17.08;84.03;4.92;23.4;0.03;0.15;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Coles;55.88;53.73;0.96;23.46;0.1;0.1;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Pepinos;64.45;86.53;1.34;30.13;0.12;0.16;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Judias verdes;127.38;388.72;3.05;22.98;0.23;0.7;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Pimientos;210.21;382.9;1.82;67.01;0.38;0.69;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Champiñoneso setas;38.65;183.48;4.75;31.44;0.07;0.33;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Lechuga/esc /endivia;385.13;796.03;2.07;58.73;0.69;1.43;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Esparragos;3.54;18.89;5.33;2.6;0.01;0.03;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Verduras de hoja;45.57;77.98;1.71;3.77;0.08;0.14;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Berenjenas;96.79;161.87;1.67;27.5;0.17;0.29;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Zanahorias;134.81;115.98;0.86;66.45;0.24;0.21;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Calabacines;105.38;166.55;1.58;35.84;0.19;0.3;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Otr hortalizas/verd ;207.23;521.95;2.52;55.22;0.37;0.94;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Brocoli;13.33;33.38;2.5;8.41;0.02;0.06;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Alcachofas;2.37;4.39;1.86;2.2;0.0;0.01;2018-09-01;Pre-covid;Pre-covid
2018;09;Cantabria;Verd /hort  iv gama;283.33;746.36;2.63;55.03;0.51;1.34;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Patatas;5115.56;4475.3;0.87;73.79;2.44;2.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Patatas frescas;3985.16;3211.82;0.81;55.05;1.9;1.53;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Patatas congeladas;243.57;261.31;1.07;17.39;0.12;0.12;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Patatas procesadas;177.37;1002.17;5.65;47.76;0.08;0.48;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Hortalizas frescas;9916.13;17476.84;1.76;92.31;4.73;8.33;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Omates;3055.95;5207.12;1.7;62.51;1.46;2.48;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Cebollas;1617.99;2297.93;1.42;55.23;0.77;1.1;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Ajos;67.55;286.99;4.25;24.68;0.03;0.14;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Coles;71.65;76.91;1.07;7.36;0.03;0.04;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Pepinos;566.03;712.34;1.26;39.98;0.27;0.34;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Judias verdes;265.55;862.11;3.25;23.96;0.13;0.41;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Pimientos;1338.39;2189.73;1.64;59.71;0.64;1.04;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Champiñoneso setas;210.96;757.55;3.59;33.22;0.1;0.36;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Lechuga/esc /endivia;326.4;997.12;3.05;50.16;0.16;0.48;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Esparragos;67.24;204.25;3.04;10.52;0.03;0.1;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Verduras de hoja;207.6;429.29;2.07;20.51;0.1;0.2;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Berenjenas;143.62;230.53;1.61;26.01;0.07;0.11;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Zanahorias;429.45;365.26;0.85;52.02;0.2;0.17;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Calabacines;868.14;1196.36;1.38;40.55;0.41;0.57;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Otr hortalizas/verd ;679.62;1663.35;2.45;59.66;0.32;0.79;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Brocoli;132.03;216.72;1.64;19.65;0.06;0.1;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Alcachofas;7.51;25.3;3.37;2.04;0.0;0.01;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla la mancha;Verd /hort  iv gama;867.1;2110.62;2.43;52.02;0.41;1.01;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Patatas;6358.05;4988.8;0.78;69.29;2.6;2.04;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Patatas frescas;5360.41;3864.49;0.72;55.62;2.19;1.58;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Patatas congeladas;87.65;119.43;1.36;5.82;0.04;0.05;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Patatas procesadas;182.0;1004.88;5.52;40.21;0.07;0.41;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Hortalizas frescas;21366.25;38754.66;1.81;91.14;8.73;15.84;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Omates;5591.76;9682.35;1.73;62.85;2.29;3.96;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Cebollas;3148.91;3368.92;1.07;61.5;1.29;1.38;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Ajos;2089.59;6125.63;2.93;34.35;0.85;2.5;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Coles;143.07;161.95;1.13;10.98;0.06;0.07;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Pepinos;1058.59;1223.66;1.16;30.19;0.43;0.5;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Judias verdes;1435.65;4683.99;3.26;25.71;0.59;1.91;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Pimientos;2766.62;4546.52;1.64;57.55;1.13;1.86;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Champiñoneso setas;142.03;536.63;3.78;22.93;0.06;0.22;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Lechuga/esc /endivia;727.02;1806.04;2.48;49.83;0.3;0.74;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Esparragos;40.75;109.91;2.7;3.93;0.02;0.04;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Verduras de hoja;173.54;410.36;2.36;17.78;0.07;0.17;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Berenjenas;299.87;466.53;1.56;20.81;0.12;0.19;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Zanahorias;721.93;596.62;0.83;49.55;0.3;0.24;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Calabacines;2064.89;2766.88;1.34;37.44;0.84;1.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Otr hortalizas/verd ;962.06;2268.66;2.36;59.3;0.39;0.93;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Brocoli;173.97;312.66;1.8;15.26;0.07;0.13;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Alcachofas;21.45;48.09;2.24;2.22;0.01;0.02;2018-09-01;Pre-covid;Pre-covid
2018;09;Castilla leon;Verd /hort  iv gama;1343.08;2838.22;2.11;54.58;0.55;1.16;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Patatas;16299.93;14897.42;0.91;84.09;2.36;2.15;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Patatas frescas;11289.58;9225.32;0.82;73.5;1.63;1.33;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Patatas congeladas;375.94;516.69;1.37;9.7;0.05;0.07;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Patatas procesadas;926.88;5155.41;5.56;53.06;0.13;0.75;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Hortalizas frescas;38809.32;75174.48;1.94;95.98;5.61;10.86;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Omates;11194.56;19596.77;1.75;82.27;1.62;2.83;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Cebollas;4523.91;5114.18;1.13;68.97;0.65;0.74;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Ajos;271.95;1311.59;4.82;29.49;0.04;0.19;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Coles;719.31;796.54;1.11;16.33;0.1;0.12;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Pepinos;1472.44;1985.95;1.35;39.0;0.21;0.29;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Judias verdes;1689.77;5703.57;3.38;43.95;0.24;0.82;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Pimientos;2832.37;5202.4;1.84;64.03;0.41;0.75;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Champiñoneso setas;1162.86;5864.98;5.04;37.76;0.17;0.85;2018-09-01;Pre-covid;Pre-covid
2018;09;Cataluña;Lechuga/esc /endivia;2551.23;7491.92;2.94;66.67;0.37;1.08;2018-09-01;Pre-covid;Pre-covid
